ID,Cod_Tipo_Cart_Rel,UF,Esfera,Quantidade_media_guias,Volume_medio_arrecadado,Volume_medio_tarifas,Margem_contribuicao_media,Tarifa_media
600483666,406,MG,MUNICIPAL,6620,4409.2,5156.6,639.2,0.73
601032610,407,MG,MUNICIPAL,399,43411.0,217.25,31.75,0.73
602986518,407,MG,MUNICIPAL,47,2.0,30.67,5.67,0.73
603304292,407,MG,MUNICIPAL,216,3169.5,229.5,0.0,0.73
800460178,407,BA,MUNICIPAL,1695,4259.5,1494.0,95.5,0.73
824055877,406,SP,MUNICIPAL,2424,679.5,1575.0,0.0,0.73
900088587,406,MG,MUNICIPAL,22540,210655.67,15454.33,0.0,0.73
914216923,407,MT,MUNICIPAL,601,201595.75,425.0,0.0,0.73
415630,407,PR,MUNICIPAL,4180,34551.67,3108.0,323.67,0.72
514054,407,MS,MUNICIPAL,2022,34306.0,1455.0,0.0,0.72
100929879,406,MG,MUNICIPAL,2534,6649.25,1709.75,132.0,0.72
101155648,406,ES,MUNICIPAL,4899,0.0,3519.0,0.0,0.72
101224041,407,ES,MUNICIPAL,1263,15100.0,913.0,0.0,0.72
103414631,406,CE,MUNICIPAL,737,9941.0,538.5,0.0,0.72
103478935,407,RN,MUNICIPAL,133,464.0,96.0,0.0,0.72
103497197,407,RN,MUNICIPAL,313,933.0,282.0,0.0,0.72
103539982,405,RN,MUNICIPAL,11224,23640.0,6172.0,0.0,0.72
104607922,405,AC,MUNICIPAL,1273,259.0,819.0,392.5,0.72
104943552,407,PE,MUNICIPAL,135,1073.33,94.67,0.0,0.72
106119211,407,ES,MUNICIPAL,356,2982.75,255.25,0.0,0.72
200622525,407,SP,MUNICIPAL,950,10193.2,887.8,0.0,0.72
203633746,407,SC,MUNICIPAL,1022,10962.67,663.0,0.0,0.72
300270690,406,MT,MUNICIPAL,738,103277.25,550.25,0.0,0.72
303335360,405,RR,MUNICIPAL,391,20486.0,287.5,0.0,0.72
512610457,406,CE,MUNICIPAL,708,7649.5,522.5,0.0,0.72
600999171,406,MG,MUNICIPAL,13346,19074.5,10293.5,128.5,0.72
601067066,406,MG,MUNICIPAL,711,39197.67,547.0,0.0,0.72
800694869,406,BA,MUNICIPAL,1633,57679.5,1284.0,0.0,0.72
901574800,406,SP,MUNICIPAL,10014,10495.75,6956.75,94.75,0.72
125459,406,PR,MUNICIPAL,2781,5965.0,2028.0,0.0,0.71
1234168,407,MS,MUNICIPAL,1509,7063.67,1071.0,0.0,0.71
103698946,407,ES,MUNICIPAL,1959,2995.5,1469.5,76.0,0.71
103726469,407,CE,MUNICIPAL,438,3242.0,325.33,82.67,0.71
105032300,407,MG,MUNICIPAL,72,0.0,51.0,0.0,0.71
105550802,407,PB,MUNICIPAL,269,2393.25,149.0,0.0,0.71
105617605,406,BA,MUNICIPAL,625,1935.0,435.0,0.0,0.71
200547803,407,SP,MUNICIPAL,199,1928.0,57.5,0.0,0.71
200680618,406,SP,MUNICIPAL,32354,4259217.0,23033.0,0.0,0.71
201235043,406,SP,MUNICIPAL,26512,1020121.33,14640.67,0.0,0.71
204719400,407,SP,MUNICIPAL,19147,590.5,10370.0,0.0,0.71
204942631,407,SC,MUNICIPAL,736,8678.0,468.0,0.0,0.71
205129571,407,SP,MUNICIPAL,1332,1135.33,1041.67,0.0,0.71
300466747,407,GO,MUNICIPAL,1823,39608.5,1268.5,0.0,0.71
331916943,407,SC,MUNICIPAL,123,312.0,94.0,0.0,0.71
416537430,407,MG,MUNICIPAL,95,1772.0,69.0,0.0,0.71
451635075,406,CE,MUNICIPAL,31,1804.5,26.0,0.0,0.71
500907704,405,PE,MUNICIPAL,1415,19557.0,1000.0,0.0,0.71
600239255,406,MG,MUNICIPAL,2505,6250.0,1744.0,231.0,0.71
701926352,406,PR,MUNICIPAL,1917,30218.5,1374.5,0.0,0.71
100916580,406,MG,MUNICIPAL,16537,0.0,5568.75,3.5,0.7
101006615,406,MG,MUNICIPAL,5831,0.0,3221.5,0.0,0.7
103973519,405,RN,MUNICIPAL,1907,14909.5,1519.5,129.0,0.7
104454196,405,MT,MUNICIPAL,5453,58886.0,4005.5,416.0,0.7
104473215,405,PB,MUNICIPAL,2187,53925.0,1534.0,0.0,0.7
104855935,406,MG,MUNICIPAL,6532,63745.0,3783.5,0.0,0.7
104920364,407,BA,MUNICIPAL,770,0.0,537.0,0.0,0.7
105122300,406,MG,MUNICIPAL,1017,152824.0,714.0,0.0,0.7
105553564,407,GO,MUNICIPAL,33,58338.0,23.0,0.0,0.7
106062369,405,PE,MUNICIPAL,14958,9827.0,10366.0,0.0,0.7
106442633,406,BA,MUNICIPAL,765,14615.25,507.75,65.25,0.7
204559065,406,SC,MUNICIPAL,11283,32911.0,7178.5,0.0,0.7
205132989,407,PR,MUNICIPAL,597,20785.33,365.33,78.67,0.7
205568352,407,SP,MUNICIPAL,438,284.2,296.4,5.8,0.7
206486094,407,SP,MUNICIPAL,5252,79.0,2858.2,324.2,0.7
300276838,406,MT,MUNICIPAL,7177,25814.6,4964.6,430.6,0.7
300361084,406,GO,MUNICIPAL,1960,39166.6,1088.2,0.0,0.7
300410974,407,GO,MUNICIPAL,332,0.0,234.0,0.0,0.7
300613300,405,AM,MUNICIPAL,103,1437.5,75.0,14.0,0.7
402102265,406,RS,MUNICIPAL,338,7497.5,213.75,10.5,0.7
516829593,407,PI,MUNICIPAL,46,5260.0,39.33,0.0,0.7
600589061,407,MG,MUNICIPAL,259,2290.0,174.0,0.0,0.7
800953838,406,BA,MUNICIPAL,16714,22171.2,11167.4,847.8,0.7
900039320,406,SP,MUNICIPAL,37663,139874.0,26339.0,0.0,0.7
900403557,407,SP,MUNICIPAL,568,10684.25,271.75,44.0,0.7
903383844,406,MS,MUNICIPAL,3676,0.0,2572.0,0.0,0.7
906070701,405,AP,MUNICIPAL,337,3122.67,230.0,0.0,0.7
906072286,406,BA,MUNICIPAL,849,191594.0,560.0,0.0,0.7
435466,407,PR,MUNICIPAL,3783,42952.0,2610.0,0.0,0.69
101206484,407,ES,MUNICIPAL,966,1133.67,614.0,0.0,0.69
101274845,406,RJ,MUNICIPAL,25292,201664.0,16460.0,2636.4,0.69
103448199,406,MA,MUNICIPAL,137,16421.0,79.0,13.0,0.69
103475847,407,PI,MUNICIPAL,245,366.0,170.0,0.0,0.69
104820816,406,MG,MUNICIPAL,16708,103586.0,11493.0,0.0,0.69
104922433,406,BA,MUNICIPAL,1102,526.33,715.33,315.33,0.69
105139216,407,TO,MUNICIPAL,1285,14237.67,816.67,0.0,0.69
105551096,407,PB,MUNICIPAL,528,5506.67,257.67,12.67,0.69
105552640,406,RJ,MUNICIPAL,1418,1915.0,965.0,0.0,0.69
105554184,407,RN,MUNICIPAL,140,227.4,87.2,0.0,0.69
201244378,406,SP,MUNICIPAL,19684,1901.0,13505.0,0.0,0.69
203104180,406,MG,MUNICIPAL,1631,1297.5,657.0,0.0,0.69
203237830,406,SP,MUNICIPAL,98,45.0,68.0,0.0,0.69
204737077,407,SP,MUNICIPAL,3537,2802.6,2652.4,131.6,0.69
205131834,407,PR,MUNICIPAL,895,10313.33,583.0,0.0,0.69
205132303,407,SC,MUNICIPAL,1326,5017.4,812.4,0.0,0.69
211683991,406,GO,MUNICIPAL,10846,390.0,8424.6,144.2,0.69
303666518,406,MT,MUNICIPAL,18845,189937.0,13012.0,0.0,0.69
400388725,406,RS,MUNICIPAL,4570,81475.0,3159.0,1094.0,0.69
600321541,407,MG,MUNICIPAL,381,492.5,283.5,0.0,0.69
600441515,407,MG,MUNICIPAL,486,1716.0,331.0,0.0,0.69
700472454,407,SC,MUNICIPAL,3456,11214.75,2101.75,0.0,0.69
801070430,406,BA,MUNICIPAL,12212,4361.2,9278.6,1095.4,0.69
803321098,406,BA,MUNICIPAL,579,6072.0,399.0,0.0,0.69
903966311,407,MS,MUNICIPAL,4427,73349.4,3255.6,596.8,0.69
906070754,406,BA,MUNICIPAL,721,1628.75,478.5,0.0,0.69
906071078,406,MG,MUNICIPAL,3979,14733.33,2512.0,0.0,0.69
906072503,406,PE,MUNICIPAL,6048,418899.5,3939.5,638.0,0.69
926236539,405,AM,MUNICIPAL,6700,7614.2,4535.6,812.0,0.69
928092035,405,GO,MUNICIPAL,4704,11101.8,3254.0,0.0,0.69
529991,406,MS,MUNICIPAL,15641,15960.33,8704.33,327.33,0.68
100131379,403,RJ,ESTADUAL,31517,3165130.6,23582.0,5829.6,0.68
104150400,407,PI,MUNICIPAL,357,2945.25,223.5,35.25,0.68
104350709,407,RO,MUNICIPAL,3072,70246.0,1841.0,0.0,0.68
104536195,407,TO,MUNICIPAL,2818,10836.0,1746.5,0.0,0.68
104829310,406,MG,MUNICIPAL,1630,21886.0,796.0,0.0,0.68
105022069,407,BA,MUNICIPAL,22,0.0,15.0,0.0,0.68
105074475,407,MG,MUNICIPAL,409,100.0,275.5,0.0,0.68
105110480,407,MG,MUNICIPAL,865,0.0,585.0,150.0,0.68
105177141,406,RO,MUNICIPAL,2446,2.0,1544.0,0.0,0.68
105556399,407,PI,MUNICIPAL,6726,65876.8,4679.6,641.6,0.68
105559560,406,MT,MUNICIPAL,6246,31746.8,4347.2,345.2,0.68
105618298,406,PE,MUNICIPAL,705,3058.0,464.75,0.0,0.68
106257985,407,BA,MUNICIPAL,389,12899.75,280.25,0.0,0.68
106320381,406,BA,MUNICIPAL,1480,226050.67,969.67,0.0,0.68
106445301,406,PE,MUNICIPAL,2797,35081.0,2244.5,280.0,0.68
200628575,407,MG,MUNICIPAL,3233,21992.75,2108.25,0.0,0.68
200669836,406,SP,MUNICIPAL,2720,160.0,2160.0,0.0,0.68
201378814,406,SP,MUNICIPAL,9025,0.0,6174.0,0.0,0.68
204392330,407,MS,MUNICIPAL,687,96380.2,440.2,0.0,0.68
204610526,407,RS,MUNICIPAL,385,12001.75,281.0,0.0,0.68
205800206,406,PR,MUNICIPAL,1452,56701.5,582.0,0.0,0.68
302882219,407,TO,MUNICIPAL,589,59390.0,357.0,0.0,0.68
307192421,407,SC,MUNICIPAL,716,745.2,551.0,38.2,0.68
500097115,406,CE,MUNICIPAL,466,60.0,318.0,0.0,0.68
502575509,407,PB,MUNICIPAL,277,2965.5,158.5,0.0,0.68
503032842,407,PE,MUNICIPAL,1755,3377.67,1208.0,229.33,0.68
603122228,407,MG,MUNICIPAL,2524,915.2,1903.8,41.2,0.68
803668476,406,BA,MUNICIPAL,2284,30759.5,1492.0,0.0,0.68
81272,407,PR,MUNICIPAL,312,33992.33,138.67,0.0,0.67
31870348,406,SC,MUNICIPAL,15131,59417.67,9074.0,131.67,0.67
100783617,406,RJ,MUNICIPAL,21679,1098214.0,14523.0,0.0,0.67
100916454,407,MG,MUNICIPAL,587,867.0,583.0,16.5,0.67
101149358,407,ES,MUNICIPAL,574,89318.25,414.25,116.75,0.67
101496211,406,RJ,MUNICIPAL,6255,12590.0,4299.33,0.0,0.67
103445723,406,PE,MUNICIPAL,5802,40855.0,3863.0,0.0,0.67
103557407,407,TO,MUNICIPAL,1338,5814.33,877.33,0.0,0.67
104448714,407,TO,MUNICIPAL,95,1800.0,64.0,0.0,0.67
105156344,406,MG,MUNICIPAL,880,11918.0,589.0,0.0,0.67
105179456,407,BA,MUNICIPAL,535,23878.5,353.5,336.0,0.67
204425888,407,RS,MUNICIPAL,3,0.0,2.0,0.0,0.67
204728999,406,SP,MUNICIPAL,5322,820.25,3511.25,0.0,0.67
205800472,406,SC,MUNICIPAL,5616,27902.25,3905.25,0.0,0.67
516914498,405,RR,ESTADUAL,22742,1364.0,15531.5,0.0,0.67
600256317,407,MG,MUNICIPAL,140,23133.0,94.0,0.0,0.67
600366307,406,MG,MUNICIPAL,5190,30134.33,3250.33,0.0,0.67
800566244,406,MA,MUNICIPAL,2916,24637.0,1965.0,0.0,0.67
802396833,407,BA,MUNICIPAL,2096,792.67,1386.0,199.67,0.67
905707324,407,MG,MUNICIPAL,469,2377.0,320.75,0.0,0.67
906070864,406,CE,MUNICIPAL,5393,63563.67,3008.33,378.67,0.67
906071049,406,MA,MUNICIPAL,421,35570.67,261.67,0.0,0.67
906071542,407,PR,MUNICIPAL,708,0.0,477.0,0.0,0.67
47893,406,PR,MUNICIPAL,119,4378.5,81.75,11.5,0.66
127523,407,PR,MUNICIPAL,7567,4657.2,5057.8,410.4,0.66
451537,406,PR,MUNICIPAL,2440,3960.5,1174.0,381.5,0.66
105084707,407,MG,MUNICIPAL,1615,1325.0,1058.0,0.0,0.66
106384246,406,BA,MUNICIPAL,872,16171.5,575.0,0.0,0.66
106445078,407,PI,MUNICIPAL,570,7744.25,299.5,28.0,0.66
205751997,407,MG,MUNICIPAL,1179,414.25,739.5,0.0,0.66
302879375,407,RO,MUNICIPAL,818,9184.0,468.75,86.75,0.66
505464585,403,MA,ESTADUAL,10896,126488.0,6267.0,0.0,0.66
517090416,407,TO,MUNICIPAL,1548,605.6,964.6,56.0,0.66
517709443,406,SC,MUNICIPAL,5665,7766.4,3274.8,706.2,0.66
600823916,407,MG,MUNICIPAL,136,0.0,90.0,0.0,0.66
602080419,406,MG,MUNICIPAL,3077,2676.0,2040.0,1995.67,0.66
700482183,406,SC,MUNICIPAL,8706,9758.8,5228.8,464.8,0.66
800938600,406,BA,MUNICIPAL,1807,17145.5,1184.0,0.0,0.66
826020672,407,SP,MUNICIPAL,2954,4347.25,1716.75,21.75,0.66
900182257,407,MG,MUNICIPAL,2026,23782.75,757.0,0.0,0.66
900378281,406,SP,MUNICIPAL,13063,1422.6,9631.6,623.6,0.66
906070851,406,CE,MUNICIPAL,2772,17105.33,1621.33,0.0,0.66
906072481,407,PA,MUNICIPAL,501,14.75,337.25,0.0,0.66
906072522,407,PI,MUNICIPAL,139,1329.0,92.0,0.0,0.66
155724,407,PR,MUNICIPAL,1238,93680.0,823.0,0.0,0.65
388052,407,PR,MUNICIPAL,246,2694.5,78.5,0.0,0.65
103448212,406,CE,MUNICIPAL,4170,7446.33,2020.33,0.0,0.65
103485909,407,RN,MUNICIPAL,389,9508.6,266.2,0.0,0.65
103572626,407,PI,MUNICIPAL,1658,7170.5,1093.0,262.5,0.65
104334509,405,AC,MUNICIPAL,879,3450.0,570.0,96.0,0.65
104847735,407,MG,MUNICIPAL,351,0.0,227.0,102.0,0.65
104921783,406,BA,MUNICIPAL,2043,4009.5,1132.0,0.0,0.65
104929094,406,PB,MUNICIPAL,3232,52496.5,1978.0,0.0,0.65
104946339,406,PE,MUNICIPAL,926,10732.0,587.0,0.0,0.65
105034578,406,MG,MUNICIPAL,595,2921.5,358.5,0.0,0.65
105158847,407,GO,MUNICIPAL,1979,18018.5,1325.5,52.5,0.65
105526648,407,MG,MUNICIPAL,2816,21136.75,1913.0,0.0,0.65
105555774,405,PA,MUNICIPAL,1426,0.5,697.5,440.5,0.65
105608281,405,AP,MUNICIPAL,1094,3041.67,591.0,0.0,0.65
106439873,407,MG,MUNICIPAL,3154,13988.67,1640.67,311.67,0.65
200161776,407,SP,MUNICIPAL,3810,0.0,2677.5,0.0,0.65
200313702,406,SP,MUNICIPAL,14156,35584.0,8150.0,183.6,0.65
203445021,407,RS,MUNICIPAL,1550,13741.75,868.5,0.0,0.65
600017589,406,MG,MUNICIPAL,9108,41595.5,2736.5,0.0,0.65
800360046,407,BA,MUNICIPAL,129,114.67,90.67,0.0,0.65
800880114,406,BA,MUNICIPAL,12083,4721.75,6131.0,0.0,0.65
900597685,407,SP,MUNICIPAL,1375,4944.0,322.0,143.67,0.65
906072301,406,CE,MUNICIPAL,366,12.67,252.67,43.33,0.65
906072609,407,RS,MUNICIPAL,1267,583.0,620.5,0.0,0.65
923960113,406,BA,MUNICIPAL,72,2619.0,47.0,0.0,0.65
116242,406,PR,MUNICIPAL,1867,11959.0,938.67,0.0,0.64
589812,406,MS,MUNICIPAL,14707,85519.5,10063.5,0.0,0.64
100800955,407,ES,MUNICIPAL,522,1144.0,333.67,0.0,0.64
103576841,406,RN,MUNICIPAL,835,33758.0,492.5,0.0,0.64
104330149,405,RO,MUNICIPAL,6890,2000.0,4505.0,0.0,0.64
104455029,406,CE,MUNICIPAL,667,4065.0,328.0,0.0,0.64
105049521,406,MG,MUNICIPAL,2752,47497.0,1103.0,0.0,0.64
105165799,407,BA,MUNICIPAL,168,4079.0,93.5,14.0,0.64
105552000,407,GO,MUNICIPAL,283,208452.0,195.67,0.0,0.64
105557157,406,ES,MUNICIPAL,3017,74.0,1917.0,0.0,0.64
106089137,407,MT,MUNICIPAL,840,22429.2,510.8,122.2,0.64
106281512,405,AC,MUNICIPAL,2498,99021.0,1604.5,0.0,0.64
106382341,407,PE,MUNICIPAL,128,0.0,82.0,16.0,0.64
200248503,406,SP,MUNICIPAL,24375,398995.0,15573.0,0.0,0.64
204396945,406,RS,MUNICIPAL,10798,52312.0,6571.33,3049.0,0.64
204719841,406,PR,MUNICIPAL,35773,89745.0,22919.0,25600.0,0.64
204774184,407,MG,MUNICIPAL,174,55610.0,105.0,0.0,0.64
205587798,406,SP,MUNICIPAL,439,0.0,273.0,81.33,0.64
212852801,407,SC,MUNICIPAL,11415,7534.6,7195.4,378.2,0.64
303694919,406,GO,MUNICIPAL,103,93505.33,51.67,0.0,0.64
416402940,406,PA,MUNICIPAL,716,0.0,454.0,0.0,0.64
416533506,406,PA,MUNICIPAL,709,40959.5,455.0,0.0,0.64
601066700,407,MG,MUNICIPAL,259,13140.25,104.25,0.0,0.64
700005257,407,PR,MUNICIPAL,1113,16126.0,642.5,0.0,0.64
700419743,406,SC,MUNICIPAL,5746,5984.5,4056.75,185.5,0.64
800474331,406,BA,MUNICIPAL,1261,16190.0,802.0,0.0,0.64
900541654,406,MG,MUNICIPAL,6495,111901.5,3791.0,0.0,0.64
906071232,406,MT,MUNICIPAL,7901,602.6,5198.4,215.0,0.64
103467737,406,CE,MUNICIPAL,2682,1496.67,1330.0,0.0,0.63
104565314,406,BA,MUNICIPAL,20156,331986.5,12802.5,0.0,0.63
104747866,406,MT,MUNICIPAL,747,439.6,442.4,0.0,0.63
104768440,406,BA,MUNICIPAL,1787,15327.67,1244.67,90.0,0.63
104975943,406,RJ,MUNICIPAL,10875,102251.5,6214.5,0.0,0.63
105055111,406,BA,MUNICIPAL,1621,1507.5,888.0,0.0,0.63
105126214,406,PE,MUNICIPAL,4326,13785.0,2442.25,0.0,0.63
105136112,406,BA,MUNICIPAL,614,9601.5,422.5,0.0,0.63
105495392,406,PE,MUNICIPAL,502,11189.0,317.0,0.0,0.63
105560012,407,ES,MUNICIPAL,519,2769.0,325.0,0.0,0.63
105846744,405,PE,MUNICIPAL,914,9169.0,580.0,0.0,0.63
106301426,405,TO,MUNICIPAL,4137,28139.8,2610.2,0.0,0.63
106447511,407,PI,MUNICIPAL,119,138.0,96.33,0.0,0.63
307138555,407,SC,MUNICIPAL,1465,353.2,854.4,35.6,0.63
401081218,407,RS,MUNICIPAL,475,3360.0,300.0,0.0,0.63
509042152,403,PR,MUNICIPAL,14123,628330.0,8924.0,0.0,0.63
512049857,407,SC,MUNICIPAL,4872,1868.4,3368.6,145.0,0.63
513591425,403,PB,ESTADUAL,28,178997.5,19.0,0.0,0.63
600166469,406,MG,MUNICIPAL,743,12745.0,468.0,0.0,0.63
800435048,406,BA,MUNICIPAL,449,4835.5,122.5,0.0,0.63
906070850,407,CE,MUNICIPAL,168,2550.0,106.0,0.0,0.63
906071436,406,PE,MUNICIPAL,1909,0.0,948.5,0.0,0.63
906072742,407,TO,MUNICIPAL,368,10316.0,230.0,0.0,0.63
908900873,406,MG,MUNICIPAL,1182,1247.67,691.67,0.0,0.63
916255408,407,MT,MUNICIPAL,4063,204402.8,2649.8,232.8,0.63
389145,406,PR,MUNICIPAL,4736,3084.2,2567.6,616.8,0.62
467716,405,MS,MUNICIPAL,2779,11734.0,1769.0,863.5,0.62
103324144,406,RJ,MUNICIPAL,8004,2903.0,2647.5,0.0,0.62
103454239,407,MA,MUNICIPAL,37,5978.0,23.0,0.0,0.62
103656023,405,CE,MUNICIPAL,17844,54575.0,11020.0,0.0,0.62
103734279,406,RN,MUNICIPAL,594,4340.33,210.0,0.0,0.62
104407999,406,RO,MUNICIPAL,14213,9553.5,9064.5,0.0,0.62
104477878,405,AL,MUNICIPAL,683,41836.0,426.0,0.0,0.62
104542075,406,RN,MUNICIPAL,908,17884.5,587.0,0.0,0.62
104961710,407,MG,MUNICIPAL,680,5328.2,380.2,136.2,0.62
105654365,407,AL,MUNICIPAL,1241,8973.5,627.75,111.25,0.62
106228120,405,PB,MUNICIPAL,349,24386.0,122.0,0.0,0.62
200342053,406,SP,MUNICIPAL,6903,41131.0,4264.0,0.0,0.62
200450826,406,SP,MUNICIPAL,11516,241029.0,7163.0,0.0,0.62
201053563,406,SP,MUNICIPAL,39010,4045791.0,25187.0,0.0,0.62
203652844,407,SC,MUNICIPAL,1171,14554.33,668.67,127.33,0.62
203835141,407,SC,MUNICIPAL,4847,12816.2,2647.2,50.6,0.62
204703124,407,SP,MUNICIPAL,1776,3195.5,1076.0,131.5,0.62
205344154,407,RS,MUNICIPAL,1338,36414.0,917.0,47.25,0.62
205799680,407,RS,MUNICIPAL,363,3686.5,202.0,0.0,0.62
300357701,407,GO,MUNICIPAL,3091,46435.0,1930.0,0.0,0.62
402102649,407,RS,MUNICIPAL,616,2521.8,374.0,0.0,0.62
500243714,406,CE,MUNICIPAL,5810,105934.0,3630.0,0.0,0.62
505784769,405,AC,MUNICIPAL,906,0.0,519.5,0.0,0.62
600379568,406,MG,MUNICIPAL,1988,34437.0,1239.0,0.0,0.62
800458189,407,BA,MUNICIPAL,89,437.33,61.0,0.0,0.62
906071404,405,PE,MUNICIPAL,3805,12289.0,2347.0,0.0,0.62
906071819,407,RS,MUNICIPAL,13,9000.0,8.0,0.0,0.62
442151,407,PR,MUNICIPAL,807,4504.0,376.5,0.0,0.61
467709,405,MS,MUNICIPAL,15320,0.0,9663.67,0.0,0.61
101017984,407,MG,MUNICIPAL,664,3913.0,343.0,0.0,0.61
104130009,406,RN,MUNICIPAL,419,12605.5,216.5,0.0,0.61
104528486,407,TO,MUNICIPAL,367,471.33,202.0,121.0,0.61
104920940,406,BA,MUNICIPAL,2773,12651.0,1699.0,0.0,0.61
104930303,406,MG,MUNICIPAL,1664,0.0,679.33,0.0,0.61
105038502,406,BA,MUNICIPAL,2997,6016.0,1814.0,0.0,0.61
105095566,405,PE,MUNICIPAL,1734,2732.5,1072.0,0.0,0.61
106033217,407,TO,MUNICIPAL,786,20927.25,480.5,0.0,0.61
106422745,407,BA,MUNICIPAL,514,440.0,294.0,320.0,0.61
106445572,407,MG,MUNICIPAL,652,0.0,345.6,0.0,0.61
200257122,406,SP,MUNICIPAL,20056,11891.33,12749.0,1675.67,0.61
200502175,407,SP,MUNICIPAL,1962,1032.6,968.8,0.0,0.61
200657176,407,SP,MUNICIPAL,240,10305.0,130.33,0.0,0.61
203208290,407,RS,MUNICIPAL,142,564.0,102.5,0.0,0.61
205120995,407,RS,MUNICIPAL,1526,3536.75,857.0,0.0,0.61
207916578,406,BA,MUNICIPAL,578,3857.75,390.75,0.0,0.61
300188002,406,GO,MUNICIPAL,2504,20714.0,1301.0,0.0,0.61
300196430,407,GO,MUNICIPAL,277,52399.0,168.0,0.0,0.61
302880778,407,GO,MUNICIPAL,38,189.0,23.0,0.0,0.61
476742800,407,MG,MUNICIPAL,474,108.0,336.0,59.67,0.61
500907702,405,PE,MUNICIPAL,6099,10082.67,3052.67,0.0,0.61
501051216,407,PE,MUNICIPAL,151,5841.33,92.0,87.0,0.61
600673104,407,MG,MUNICIPAL,217,90.0,132.0,0.0,0.61
700683770,406,SC,MUNICIPAL,3586,6639.0,2187.0,0.0,0.61
800215746,406,BA,MUNICIPAL,3107,15377.67,2504.0,0.0,0.61
906071682,407,RN,MUNICIPAL,1783,677.0,1091.0,829.0,0.61
919556718,405,GO,MUNICIPAL,16871,20841.0,8253.0,0.0,0.61
520925,405,MS,MUNICIPAL,1635,23795.0,874.5,0.0,0.6
32030778,403,RR,ESTADUAL,1377,1650.5,969.0,194.0,0.6
100982226,407,MG,MUNICIPAL,294,0.0,177.0,0.0,0.6
101013176,407,MG,MUNICIPAL,1083,2794.67,630.67,0.0,0.6
103364295,406,CE,MUNICIPAL,89,9681.5,75.0,0.0,0.6
104013763,406,RN,MUNICIPAL,80,14766.5,49.0,0.0,0.6
104488380,406,BA,MUNICIPAL,1449,2920.0,922.0,308.0,0.6
105117696,407,PB,MUNICIPAL,768,3732.33,555.0,0.0,0.6
105124595,407,BA,MUNICIPAL,704,5558.5,387.5,0.0,0.6
105176061,407,MG,MUNICIPAL,1373,7047.8,830.6,0.0,0.6
105427332,407,TO,MUNICIPAL,1163,5560.0,616.0,0.0,0.6
105971175,405,MT,MUNICIPAL,8931,29761.4,6553.0,207.2,0.6
106274149,406,BA,MUNICIPAL,913,20023.75,549.0,49.0,0.6
201334555,406,SP,MUNICIPAL,3443,2306.0,2059.0,0.0,0.6
203250552,407,SP,MUNICIPAL,1067,0.0,644.0,0.0,0.6
203749476,407,RS,MUNICIPAL,59,25.0,30.0,0.0,0.6
204766315,406,SP,MUNICIPAL,134,0.0,80.0,0.0,0.6
205218711,406,SP,MUNICIPAL,4325,10669.5,2617.0,0.0,0.6
205254671,407,SP,MUNICIPAL,1952,42300.4,1182.6,0.0,0.6
205799828,406,MS,MUNICIPAL,8217,72205.0,5184.0,0.0,0.6
441947044,406,GO,MUNICIPAL,145,56976.2,83.6,1.4,0.6
602707105,407,MG,MUNICIPAL,708,327.33,447.67,0.0,0.6
825432617,407,SP,MUNICIPAL,600,177.0,364.5,0.0,0.6
900126184,406,SP,MUNICIPAL,24610,28744.5,13416.5,1133.5,0.6
906072466,407,MT,MUNICIPAL,2420,37922.0,1421.5,102.0,0.6
906072526,406,PR,MUNICIPAL,12549,42615.33,5130.33,0.0,0.6
90450,407,PR,MUNICIPAL,1793,159626.0,1030.5,0.0,0.59
231742,406,PR,MUNICIPAL,7026,0.0,4163.0,0.0,0.59
449557,407,PR,MUNICIPAL,1737,11940.5,1062.5,0.0,0.59
101168920,407,MG,MUNICIPAL,421,4329.0,254.0,0.0,0.59
101499913,406,RJ,MUNICIPAL,2889,5125.75,1726.0,0.0,0.59
103489569,405,RN,MUNICIPAL,3467,2990.33,1544.33,0.0,0.59
104477982,406,MT,MUNICIPAL,18639,54400.2,11323.8,0.0,0.59
105077259,407,BA,MUNICIPAL,1022,6029.6,559.6,124.8,0.59
105122423,405,PA,MUNICIPAL,708,3022.67,502.67,0.0,0.59
105167866,407,MG,MUNICIPAL,514,0.0,304.0,0.0,0.59
105552644,407,GO,MUNICIPAL,153,11148.0,90.0,0.0,0.59
105557282,406,RJ,MUNICIPAL,4872,32522.0,2884.0,0.0,0.59
105616431,407,MG,MUNICIPAL,1048,88707.0,602.5,0.0,0.59
105632742,406,BA,MUNICIPAL,2156,38638.0,910.67,0.0,0.59
204704983,406,SP,MUNICIPAL,25820,71873.4,16308.8,921.0,0.59
303422696,406,MT,MUNICIPAL,9846,112253.5,5666.0,0.0,0.59
500153995,406,CE,MUNICIPAL,99,2284.0,58.0,0.0,0.59
502639804,406,CE,MUNICIPAL,4641,66623.0,2718.0,0.0,0.59
600312685,406,MG,MUNICIPAL,2550,25918.5,1252.0,0.0,0.59
800272388,406,BA,MUNICIPAL,2659,58048.5,1413.0,0.0,0.59
803399433,406,BA,MUNICIPAL,2866,48.0,1690.0,4061.0,0.59
900042233,406,SP,MUNICIPAL,10135,26319.0,6129.75,534.0,0.59
900496304,406,SP,MUNICIPAL,16189,13750.0,9143.75,1465.75,0.59
906071387,407,PB,MUNICIPAL,2457,2827.75,836.5,0.0,0.59
